currentSamp,prevSamp,output
0.3868664278,0.3871940031,0.3681945801
0.3871004102,0.3868664278,0.3655090332
0.3869132243,0.3871004102,0.3682556152
0.3870536137,0.3869132243,0.3642578125
0.3869600208,0.3870536137,0.3673095703
0.3870068172,0.3869600208,0.3639221191
0.3536877297,0.3870068172,0.3657226563
0.302773169,0.3536877297,0.3610839844
0.2619198496,0.302773169,0.3472900391
0.2128771477,0.2619198496,0.304473877
0.1687012789,0.2128771477,0.2481384277
0.1345866513,0.1687012789,0.2059020996
0.09691549196,0.1345866513,0.1622619629
0.06373679384,0.09691549196,0.116027832
0.03888786761,0.06373679384,0.08538818359
0.01474088844,0.03888786761,0.05059814453
-0.004586054183,0.01474088844,0.01693725586
-0.01960772145,-0.004586054183,-0.002349853516
-0.03046450278,-0.01960772145,-0.02578735352
-0.04132128411,-0.03046450278,-0.04251098633
-0.04754521479,-0.04132128411,-0.0549621582
-0.05348836664,-0.04754521479,-0.06448364258
-0.06514068798,-0.05348836664,-0.07382202148
-0.07117743277,-0.06514068798,-0.07952880859
-0.07688660226,-0.07117743277,-0.08709716797
-0.08512278121,-0.07688660226,-0.09683227539
-0.08811775537,-0.08512278121,-0.1044921875
-0.08956844597,-0.08811775537,-0.1077575684
-0.0905043754,-0.08956844597,-0.1158447266
-0.08872610949,-0.0905043754,-0.1180114746
-0.08727541888,-0.08872610949,-0.1167297363
-0.08666706476,-0.08727541888,-0.1181640625
-0.08863251655,-0.08666706476,-0.1153259277
-0.0854503565,-0.08863251655,-0.1140136719
-0.07632504461,-0.0854503565,-0.1144714355
-0.07632504461,-0.07632504461,-0.1140136719
-0.07646543402,-0.07632504461,-0.1090087891
-0.06748051154,-0.07646543402,-0.1016845703
-0.05868277495,-0.06748051154,-0.1008911133
-0.05376914547,-0.05868277495,-0.1005249023
-0.05147611838,-0.05376914547,-0.08883666992
-0.04366110768,-0.05147611838,-0.08029174805
-0.03682882287,-0.04366110768,-0.078125
-0.03556531815,-0.03682882287,-0.07336425781
-0.02658039567,-0.03556531815,-0.06625366211
-0.02026287205,-0.02658039567,-0.05953979492
-0.01609798611,-0.02026287205,-0.05676269531
-0.009172108365,-0.01609798611,-0.04946899414
-0.005334797723,-0.009172108365,-0.04067993164
0.008891329538,-0.005334797723,-0.03851318359
0.0268611745,0.008891329538,-0.03121948242
0.03888786761,0.0268611745,-0.02178955078
0.05194408309,0.03888786761,-0.008148193359
0.0561557655,0.05194408309,0.01187133789
0.06663817506,0.0561557655,0.02178955078
0.08432724119,0.06663817506,0.03030395508
0.09761743903,0.08432724119,0.03927612305
0.1203137276,0.09761743903,0.04907226563
0.1369732714,0.1203137276,0.0696105957
0.1453030432,0.1369732714,0.08615112305
0.1592951881,0.1453030432,0.1036376953
0.1657063047,0.1592951881,0.1216125488
0.1816639014,0.1657063047,0.1266784668
0.20754235,0.1816639014,0.1384887695
0.2198030255,0.20754235,0.1517944336
0.2300514527,0.2198030255,0.1665039063
0.2384748175,0.2300514527,0.1923522949
0.2443243764,0.2384748175,0.2025146484
0.2492380059,0.2443243764,0.2066040039
0.240908234,0.2492380059,0.217376709
0.2309405856,0.240908234,0.2195129395
0.2145150242,0.2309405856,0.2183532715
0.1703391554,0.2145150242,0.2088012695
0.1116563804,0.1703391554,0.1899108887
0.04576694888,0.1116563804,0.1636352539
-0.02414697917,0.04576694888,0.1089782715
-0.0864330824,-0.02414697917,0.04049682617
-0.1420272902,-0.0864330824,-0.0251159668
-0.1918187357,-0.1420272902,-0.09350585938
-0.2339823563,-0.1918187357,-0.1528015137
-0.2732445956,-0.2339823563,-0.2023620605
-0.3024455937,-0.2732445956,-0.249206543
-0.3197602881,-0.3024455937,-0.287689209
-0.3278560776,-0.3197602881,-0.3206481934
-0.3314594059,-0.3278560776,-0.3441467285
-0.3328633,-0.3314594059,-0.3539123535
-0.3351095306,-0.3328633,-0.3580627441
-0.3389000448,-0.3351095306,-0.3596801758
-0.3387596554,-0.3389000448,-0.3603210449
-0.3324421318,-0.3387596554,-0.3627319336
-0.3188711551,-0.3324421318,-0.3641967773
-0.2943030077,-0.3188711551,-0.3609008789
-0.2575209813,-0.2943030077,-0.3489074707
-0.2097885806,-0.2575209813,-0.3287963867
-0.1460985832,-0.2097885806,-0.2968444824
-0.06172454558,-0.1460985832,-0.2516174316
0.03420822048,-0.06172454558,-0.1941833496
0.1390791126,0.03420822048,-0.1189575195
0.2519989977,0.1390791126,-0.02563476563
0.3518158709,0.2519989977,0.07797241211
0.388176729,0.3518158709,0.1853637695
0.3861176843,0.388176729,0.2909240723
0.3876151714,0.3861176843,0.3630981445
0.3865388525,0.3876151714,0.3764648438
0.3873343925,0.3865388525,0.3615722656
0.3867260384,0.3873343925,0.3630065918
0.3871472067,0.3867260384,0.3660583496
0.3868664278,0.3871472067,0.3610229492
0.3871004102,0.3868664278,0.3635559082
0.3869132243,0.3871004102,0.3615722656
0.3870536137,0.3869132243,0.3611755371
0.3869600208,0.3870536137,0.3615722656
0.3870068172,0.3869600208,0.359954834
0.3869600208,0.3870068172,0.3610229492
0.3870068172,0.3869600208,0.3594360352
0.3869600208,0.3870068172,0.3603210449
0.3870068172,0.3869600208,0.359161377
0.3869600208,0.3870068172,0.3594055176
0.3870068172,0.3869600208,0.3583679199
0.3870068172,0.3870068172,0.3579101563
0.3870068172,0.3870068172,0.3572692871
0.3870068172,0.3870068172,0.3565979004
0.3870068172,0.3870068172,0.3561706543
0.3870068172,0.3870068172,0.3553466797
0.3705812558,0.3870068172,0.3550109863
0.3292599717,0.3705812558,0.3529968262
0.2873303335,0.3292599717,0.3446350098
0.2567722378,0.2873303335,0.3165283203
0.2349650821,0.2567722378,0.2702941895
0.2226576102,0.2349650821,0.2296447754
0.2072615712,0.2226576102,0.2069091797
0.1855480085,0.2072615712,0.1893005371
0.1626177376,0.1855480085,0.17578125
0.1263036759,0.1626177376,0.1589660645
0.08287655059,0.1263036759,0.1328735352
0.03724999112,0.08287655059,0.103515625
-0.01263504724,0.03724999112,0.06393432617
-0.06181813852,-0.01263504724,0.01495361328
-0.1171315675,-0.06181813852,-0.03158569336
-0.1694968189,-0.1171315675,-0.08200073242
-0.2169016442,-0.1694968189,-0.1350402832
-0.2645872485,-0.2169016442,-0.1875
-0.3063764973,-0.2645872485,-0.2402038574
-0.3389468413,-0.3063764973,-0.2849731445
-0.3628130416,-0.3389468413,-0.3290710449
-0.3780218948,-0.3628130416,-0.3674926758
-0.3850413655,-0.3780218948,-0.3923950195
-0.3871004102,-0.3850413655,-0.4112243652
-0.3870068172,-0.3871004102,-0.4206237793
-0.3870536137,-0.3870068172,-0.4236450195
-0.3870068172,-0.3870536137,-0.423248291
-0.3870536137,-0.3870068172,-0.4222106934
-0.3870068172,-0.3870536137,-0.4217834473
-0.3870536137,-0.3870068172,-0.4212036133
-0.3870068172,-0.3870536137,-0.4207763672
-0.3870536137,-0.3870068172,-0.4201049805
-0.3870068172,-0.3870536137,-0.4197692871
-0.3869132243,-0.3870068172,-0.4190063477
-0.386585649,-0.3869132243,-0.4186401367
-0.3854625337,-0.386585649,-0.4178771973
-0.3834502854,-0.3854625337,-0.4171447754
-0.3798469571,-0.3834502854,-0.4156799316
-0.3724063182,-0.3798469571,-0.4134521484
-0.3587417486,-0.3724063182,-0.4096679688
-0.3379641154,-0.3587417486,-0.4032592773
-0.309324675,-0.3379641154,-0.3917541504
-0.2684245591,-0.309324675,-0.3729553223
-0.2197094325,-0.2684245591,-0.3464355469
-0.1685608894,-0.2197094325,-0.3104858398
-0.1078190698,-0.1685608894,-0.2640686035
-0.04937027717,-0.1078190698,-0.2109069824
-0.006270727148,-0.04937027717,-0.1553955078
0.02625282037,-0.006270727148,-0.09573364258
0.0493234807,0.02625282037,-0.04144287109
0.06294125383,0.0493234807,-0.006042480469
0.0649535021,0.06294125383,0.01910400391
0.05751286317,0.0649535021,0.0378112793
0.04735802891,0.05751286317,0.04382324219
0.02859264393,0.04735802891,0.04052734375
0.006598302446,0.02859264393,0.02941894531
-0.01520885316,0.006598302446,0.01458740234
-0.03940262879,-0.01520885316,-0.005249023438
-0.05755965964,-0.03940262879,-0.02981567383
-0.0786180717,-0.05755965964,-0.05120849609
-0.1020631038,-0.0786180717,-0.0729675293
-0.1189566299,-0.1020631038,-0.09307861328
-0.1391727055,-0.1189566299,-0.112121582
-0.1579848869,-0.1391727055,-0.1352539063
-0.1743168554,-0.1579848869,-0.1523742676
-0.1914443639,-0.1743168554,-0.1695861816
-0.202675517,-0.1914443639,-0.1899719238
-0.2144214313,-0.202675517,-0.2037353516
-0.2223300349,-0.2144214313,-0.2184143066
-0.2273840538,-0.2223300349,-0.229888916
-0.2341695421,-0.2273840538,-0.2372741699
-0.2347778963,-0.2341695421,-0.245513916
-0.2356670292,-0.2347778963,-0.2487487793
-0.2374452951,-0.2356670292,-0.2526855469
-0.234450321,-0.2374452951,-0.254119873
-0.2366965516,-0.234450321,-0.251953125
-0.2347310998,-0.2366965516,-0.2538146973
-0.2303322315,-0.2347310998,-0.2514953613
-0.2326252586,-0.2303322315,-0.2504272461
-0.2364157728,-0.2326252586,-0.25
-0.2461962352,-0.2364157728,-0.2451477051
-0.2607499378,-0.2461962352,-0.2490844727
-0.2744145074,-0.2607499378,-0.2574462891
-0.2942094148,-0.2744145074,-0.2672119141
-0.3167185174,-0.2942094148,-0.2840270996
-0.3372153718,-0.3167185174,-0.2996520996
-0.3574782439,-0.3372153718,-0.3194274902
-0.3717511676,-0.3574782439,-0.343170166
-0.3813444442,-0.3717511676,-0.3614807129
-0.3861644808,-0.3813444442,-0.3782348633
-0.3871004102,-0.3861644808,-0.3899536133
-0.3870068172,-0.3871004102,-0.3948364258
-0.3870536137,-0.3870068172,-0.3972473145
-0.3870068172,-0.3870536137,-0.3964538574
-0.3870536137,-0.3870068172,-0.3949279785
-0.3870068172,-0.3870536137,-0.3950195313
-0.3870536137,-0.3870068172,-0.3938293457
-0.3870068172,-0.3870536137,-0.3935241699
-0.3870536137,-0.3870068172,-0.3926696777
-0.3869132243,-0.3870536137,-0.3921813965
-0.3831695066,-0.3869132243,-0.3914794922
-0.3704876629,-0.3831695066,-0.3905639648
-0.3453579578,-0.3704876629,-0.3878479004
-0.3073124267,-0.3453579578,-0.3787841797
-0.2578485566,-0.3073124267,-0.3584594727
-0.1993061711,-0.2578485566,-0.3245849609
-0.131872456,-0.1993061711,-0.2786865234
-0.05657693374,-0.131872456,-0.2222900391
0.01932694263,-0.05657693374,-0.1576538086
0.08732221535,0.01932694263,-0.08514404297
0.144881875,0.08732221535,-0.008331298828
0.1890577439,0.144881875,0.06488037109
0.2211133267,0.1890577439,0.126739502
0.2575677778,0.2211133267,0.176361084
0.2977191501,0.2575677778,0.2141418457
0.3337992294,0.2977191501,0.2456054688
0.3715639817,0.3337992294,0.2821655273
0.3876151714,0.3715639817,0.3231201172
0.3865388525,0.3876151714,0.3571777344
0.3873343925,0.3865388525,0.383605957
0.3867260384,0.3873343925,0.393157959
0.3871472067,0.3867260384,0.3853149414
0.3868664278,0.3871472067,0.385345459
0.3871004102,0.3868664278,0.3874206543
0.3869132243,0.3871004102,0.3842163086
0.3870536137,0.3869132243,0.3857727051
0.3869600208,0.3870536137,0.3843688965
0.3870068172,0.3869600208,0.3840942383
0.3869600208,0.3870068172,0.3839416504
0.3870068172,0.3869600208,0.3827819824
0.3869600208,0.3870068172,0.3829650879
0.3870068172,0.3869600208,0.3817443848
0.3869600208,0.3870068172,0.3818664551
0.3870068172,0.3869600208,0.3808288574
0.3870068172,0.3870068172,0.3806762695
0.3870068172,0.3870068172,0.3798217773
0.3870068172,0.3870068172,0.3793334961
0.3870068172,0.3870068172,0.3786315918
0.3870068172,0.3870068172,0.3779907227
0.3870068172,0.3870068172,0.3774108887
0.3870068172,0.3870068172,0.3766784668
0.3870068172,0.3870068172,0.376159668
0.3870068172,0.3870068172,0.3753967285
0.3870068172,0.3870068172,0.3749084473
0.3870068172,0.3870068172,0.3741149902
0.3870068172,0.3870068172,0.373626709
0.3870068172,0.3870068172,0.372833252
0.3870068172,0.3870068172,0.3723144531
0.3870068172,0.3870068172,0.3715515137
0.3870068172,0.3870068172,0.3710021973
0.3870068172,0.3870068172,0.370300293
0.3870068172,0.3870068172,0.369720459
0.3870068172,0.3870068172,0.3690185547
0.3870068172,0.3870068172,0.3684082031
0.3870068172,0.3870068172,0.3677368164
0.3870068172,0.3870068172,0.3671264648
0.3870068172,0.3870068172,0.3664550781
0.3870068172,0.3870068172,0.3658447266
0.3870068172,0.3870068172,0.3652038574
0.3870068172,0.3870068172,0.3645629883
0.3870068172,0.3870068172,0.3639221191
0.3870068172,0.3870068172,0.3633117676
0.3870068172,0.3870068172,0.3626708984
0.3870068172,0.3870068172,0.3620300293
0.3870068172,0.3870068172,0.3614196777
0.3870068172,0.3870068172,0.3607788086
0.3870068172,0.3870068172,0.3601379395
0.3870068172,0.3870068172,0.3595275879
0.3870068172,0.3870068172,0.3588867188
0.3870068172,0.3870068172,0.3582763672
0.3870068172,0.3870068172,0.357635498
0.3870068172,0.3870068172,0.3570251465
0.3870068172,0.3870068172,0.3563842773
0.3870068172,0.3870068172,0.3557739258
0.3870068172,0.3870068172,0.3551635742
0.3870068172,0.3870068172,0.3545227051
0.3848073831,0.3870068172,0.3539123535
0.323925174,0.3848073831,0.352935791
0.2562574766,0.323925174,0.3477172852
0.205062137,0.2562574766,0.3210449219
0.1551303022,0.205062137,0.2541503906
0.1246190029,0.1551303022,0.1792297363
0.09448207546,0.1246190029,0.1382446289
0.07543591166,0.09448207546,0.09860229492
0.05386273841,0.07543591166,0.06332397461
0.03018372396,0.05386273841,0.04733276367
0.009967648376,0.03018372396,0.02032470703
-0.009452887193,0.009967648376,0.003234863281
-0.03584609698,-0.009452887193,-0.02130126953
-0.06476631621,-0.03584609698,-0.04339599609
-0.09415450016,-0.06476631621,-0.06112670898
-0.1215304358,-0.09415450016,-0.09356689453
-0.1553174881,-0.1215304358,-0.1204528809
-0.1925206827,-0.1553174881,-0.1516418457
-0.2280860009,-0.1925206827,-0.1796875
-0.2636045226,-0.2280860009,-0.2163391113
-0.2962684595,-0.2636045226,-0.253692627
-0.3250014928,-0.2962684595,-0.2891540527
-0.3481189496,-0.3250014928,-0.3219299316
-0.3623918734,-0.3481189496,-0.3531188965
-0.3717043711,-0.3623918734,-0.3774108887
-0.3771327618,-0.3717043711,-0.3953857422
-0.3788642312,-0.3771327618,-0.40625
-0.379238603,-0.3788642312,-0.4108276367
-0.3769455759,-0.379238603,-0.4150390625
-0.3741845841,-0.3769455759,-0.4137268066
-0.3696453264,-0.3741845841,-0.4127502441
-0.3619239087,-0.3696453264,-0.4090270996
-0.3520498532,-0.3619239087,-0.4046020508
-0.338525673,-0.3520498532,-0.3977966309
-0.3244399352,-0.338525673,-0.3883056641
-0.3127408174,-0.3244399352,-0.3752441406
-0.2992634336,-0.3127408174,-0.3614807129
-0.2891085994,-0.2992634336,-0.3464355469
-0.2778774463,-0.2891085994,-0.3346252441
-0.2649148238,-0.2778774463,-0.3220214844
-0.2546196001,-0.2649148238,-0.3101501465
-0.2402062869,-0.2546196001,-0.2991027832
-0.2279924079,-0.2402062869,-0.2854003906
-0.2142342454,-0.2279924079,-0.2729492188
-0.1936905945,-0.2142342454,-0.2598876953
-0.1785753343,-0.1936905945,-0.2442016602
-0.1634132776,-0.1785753343,-0.2293395996
-0.1516673633,-0.1634132776,-0.2091064453
-0.1500762833,-0.1516673633,-0.1924438477
-0.1469877162,-0.1500762833,-0.1820678711
-0.1482044245,-0.1469877162,-0.1718444824
-0.1507782304,-0.1482044245,-0.171661377
-0.1446478926,-0.1507782304,-0.1718444824
-0.1387047408,-0.1446478926,-0.1703491211
-0.1320596419,-0.1387047408,-0.1717224121
-0.1167103993,-0.1320596419,-0.1639709473
-0.09438848251,-0.1167103993,-0.1544799805
-0.0636432009,-0.09438848251,-0.1459655762
-0.02634641331,-0.0636432009,-0.1249694824
0.01998209322,-0.02634641331,-0.09661865234
0.08357849765,0.01998209322,-0.06198120117
0.1550367093,0.08357849765,-0.01766967773
0.2264949209,0.1550367093,0.03701782227
0.298701876,0.2264949209,0.1061706543
0.3652464581,0.298701876,0.1811828613
0.388176729,0.3652464581,0.2514648438
0.3861176843,0.388176729,0.3182373047
0.3876151714,0.3861176843,0.3660583496
0.3865388525,0.3876151714,0.3745727539
0.3873343925,0.3865388525,0.3633728027
0.3867260384,0.3873343925,0.3647766113
0.3871472067,0.3867260384,0.3669433594
0.3868664278,0.3871472067,0.3625488281
0.3871004102,0.3868664278,0.3649902344
0.3869132243,0.3871004102,0.3627929688
0.3870536137,0.3869132243,0.3627319336
0.3691773617,0.3870536137,0.3626403809
0.3471362237,0.3691773617,0.3600769043
0.3273413164,0.3471362237,0.3535461426
0.3001057701,0.3273413164,0.3316040039
0.2744145074,0.3001057701,0.306427002
0.2530285201,0.2744145074,0.2845458984
0.2369305339,0.2530285201,0.2587585449
0.2185395207,0.2369305339,0.2307739258
0.1978554804,0.2185395207,0.214630127
0.1789965025,0.1978554804,0.1963806152
0.1620561799,0.1789965025,0.1774902344
0.1482980174,0.1620561799,0.1565246582
0.1381431831,0.1482980174,0.1376647949
0.1265376583,0.1381431831,0.1238098145
0.1156340805,0.1265376583,0.1099853516
0.1021099003,0.1156340805,0.100982666
0.08886649891,0.1021099003,0.08865356445
0.08746260477,0.08886649891,0.0764465332
0.08830494125,0.08746260477,0.06353759766
0.08418685178,0.08830494125,0.0544128418
0.08212780704,0.08418685178,0.05416870117
0.07239414102,0.08212780704,0.05606079102
0.05653013727,0.07239414102,0.04974365234
0.04670287831,0.05653013727,0.04370117188
0.03930903585,0.04670287831,0.03295898438
0.02854584746,0.03930903585,0.01611328125
0.01740828731,0.02854584746,0.007720947266
0.006223930676,0.01740828731,0.0009765625
-0.01062279897,0.006223930676,-0.01150512695
-0.02367901445,-0.01062279897,-0.02346801758
-0.02728234274,-0.02367901445,-0.03610229492
-0.03069848514,-0.02728234274,-0.05163574219
-0.02644000626,-0.03069848514,-0.06176757813
-0.01988850028,-0.02644000626,-0.06259155273
-0.02045005794,-0.01988850028,-0.06143188477
-0.02269628856,-0.02045005794,-0.05798339844
-0.02728234274,-0.02269628856,-0.05130004883
-0.02438096152,-0.02728234274,-0.05413818359
-0.01357097666,-0.02438096152,-0.05865478516
0.001357097666,-0.01357097666,-0.05819702148
0.02059044735,0.001357097666,-0.05288696289
0.03233636163,0.02059044735,-0.03726196289
0.03622046875,0.03233636163,-0.02035522461
0.04286556767,0.03622046875,-0.004791259766
0.05868277495,0.04286556767,0.005187988281
0.0826893647,0.05868277495,0.007263183594
0.106555565,0.0826893647,0.01843261719
0.1329019784,0.106555565,0.03942871094
0.148953168,0.1329019784,0.06478881836
0.1506846374,0.148953168,0.08981323242
0.16364726,0.1506846374,0.1101379395
0.188776965,0.16364726,0.1217956543
0.2080103147,0.188776965,0.1249084473
0.2249038408,0.2080103147,0.1411437988
0.2415633846,0.2249038408,0.1692810059
0.2364625692,0.2415633846,0.1862182617
0.2260269561,0.2364625692,0.1989135742
0.2307066033,0.2260269561,0.2080383301
0.2439968011,0.2307066033,0.1996459961
0.2696412673,0.2439968011,0.1903381348
0.3031943372,0.2696412673,0.2024230957
0.3297279364,0.3031943372,0.224609375
0.3533133579,0.3297279364,0.2514648438
0.3689901758,0.3533133579,0.2857666016
0.3743249735,0.3689901758,0.3093261719
0.3608475898,0.3743249735,0.326171875
0.3406783107,0.3608475898,0.337097168
0.3201346598,0.3406783107,0.3311767578
0.2823699075,0.3201346598,0.3123779297
0.2394107469,0.2823699075,0.2875366211
0.2037986323,0.2394107469,0.2598266602
0.1762823072,0.2037986323,0.2197875977
0.156206621,0.1762823072,0.174407959
0.1404362102,0.156206621,0.1451416016
0.1327615889,0.1404362102,0.1221618652
0.140810582,0.1327615889,0.1042175293
0.1525564963,0.140810582,0.09466552734
0.1684672965,0.1525564963,0.09286499023
0.1884025933,0.1684672965,0.1057739258
0.2132515195,0.1884025933,0.1213378906
0.2373984987,0.2132515195,0.1382141113
0.2480680941,0.2373984987,0.1610412598
0.2437628187,0.2480680941,0.1856384277
0.223827522,0.2437628187,0.2027893066
0.1891513368,0.223827522,0.2055358887
0.1534924257,0.1891513368,0.1893310547
0.1192374087,0.1534924257,0.1616210938
0.09064476481,0.1192374087,0.1232299805
0.07407881399,0.09064476481,0.08642578125
0.06448553738,0.07407881399,0.05685424805
0.07347045986,0.06448553738,0.03271484375
0.09223584484,0.07347045986,0.02203369141
0.1064619721,0.09223584484,0.02258300781
0.1175527358,0.1064619721,0.03579711914
0.1156340805,0.1175527358,0.05685424805
0.1053856533,0.1156340805,0.068359375
0.08512278121,0.1053856533,0.07107543945
0.04815356892,0.08512278121,0.06625366211
0.004960425953,0.04815356892,0.04629516602
-0.05695130551,0.004960425953,0.01916503906
-0.1300941901,-0.05695130551,-0.02435302734
-0.2000549146,-0.1300941901,-0.07928466797
-0.266131532,-0.2000549146,-0.1448669434
-0.3168589068,-0.266131532,-0.222076416
-0.3548576415,-0.3168589068,-0.2886657715
-0.3776007265,-0.3548576415,-0.3453063965
-0.3860708878,-0.3776007265,-0.3902587891
-0.3871940031,-0.3860708878,-0.4157714844
-0.3869132243,-0.3871940031,-0.4311828613
-0.3871004102,-0.3869132243,-0.4329528809
-0.3869600208,-0.3871004102,-0.4305725098
-0.3871004102,-0.3869600208,-0.4306030273
-0.3870068172,-0.3871004102,-0.4291381836
-0.3870536137,-0.3870068172,-0.4293518066
-0.3870068172,-0.3870536137,-0.4279785156
-0.3870536137,-0.3870068172,-0.4279785156
-0.3870068172,-0.3870536137,-0.4271240234
-0.3870536137,-0.3870068172,-0.4267272949
-0.3870068172,-0.3870536137,-0.4263305664
-0.3870536137,-0.3870068172,-0.4256286621
-0.3869132243,-0.3870536137,-0.4253234863
-0.3866324455,-0.3869132243,-0.4244689941
-0.386585649,-0.3866324455,-0.4240112305
-0.3869132243,-0.386585649,-0.4229431152
-0.3870536137,-0.3869132243,-0.4222412109
-0.3870068172,-0.3870536137,-0.4214477539
-0.3870536137,-0.3870068172,-0.4212036133
-0.3870068172,-0.3870536137,-0.420501709
-0.3870536137,-0.3870068172,-0.4197692871
-0.3870068172,-0.3870536137,-0.4190673828
-0.3870536137,-0.3870068172,-0.4184570313
-0.3870536137,-0.3870536137,-0.4176940918
-0.3870536137,-0.3870536137,-0.4170532227
-0.3870536137,-0.3870536137,-0.4163208008
-0.3870536137,-0.3870536137,-0.4155883789
-0.3870536137,-0.3870536137,-0.4149169922
-0.3870536137,-0.3870536137,-0.4141540527
-0.3870536137,-0.3870536137,-0.413482666
-0.3870536137,-0.3870536137,-0.4127502441
-0.3870536137,-0.3870536137,-0.4120788574
-0.3870536137,-0.3870536137,-0.4113464355
-0.3868664278,-0.3870536137,-0.4106445313
-0.384900976,-0.3868664278,-0.4099121094
-0.3780686912,-0.384900976,-0.4090270996
-0.3626258557,-0.3780686912,-0.4070739746
-0.3377769295,-0.3626258557,-0.401763916
-0.3022584078,-0.3377769295,-0.3895263672
-0.2540580424,-0.3022584078,-0.3676147461
-0.1975279051,-0.2540580424,-0.3352661133
-0.1342122795,-0.1975279051,-0.2919006348
-0.06911838804,-0.1342122795,-0.2373352051
-0.008938126009,-0.06911838804,-0.1753234863
0.05068057836,-0.008938126009,-0.1104736328
0.1059472109,0.05068057836,-0.04602050781
0.143197202,0.1059472109,0.01345825195
0.1691692436,0.143197202,0.0690612793
0.1899000803,0.1691692436,0.117401123
0.1976682946,0.1899000803,0.1474304199
0.1956560463,0.1976682946,0.1663513184
0.1872794779,0.1956560463,0.1813964844
0.171696253,0.1872794779,0.1834106445
0.1518545492,0.171696253,0.1748352051
0.1335103325,0.1518545492,0.1629638672
0.1175059393,0.1335103325,0.1444702148
0.09916172258,0.1175059393,0.1237487793
0.08582472827,0.09916172258,0.1065368652
0.07407881399,0.08582472827,0.09036254883
0.05302040193,0.07407881399,0.07418823242
0.03565891109,0.05302040193,0.06024169922
0.02550407683,0.03565891109,0.04696655273
0.01502166727,0.02550407683,0.02670288086
0.002714195333,0.01502166727,0.0100402832
-0.001918655321,0.002714195333,0.003112792969
0.001029522368,-0.001918655321,-0.007568359375
0.00149748708,0.001029522368,-0.017578125
0.01169911781,0.00149748708,-0.01824951172
0.02391299681,0.01169911781,-0.01385498047
0.02868623688,0.02391299681,-0.008880615234
0.03907505349,0.02868623688,0.0004577636719
0.05288001251,0.03907505349,0.01364135742
0.06883760921,0.05288001251,0.0188293457
0.08788377301,0.06883760921,0.02914428711
0.1040753521,0.08788377301,0.04779052734
0.1253677465,0.1040753521,0.06307983398
0.1426356444,0.1253677465,0.08227539063
0.1607458787,0.1426356444,0.1005554199
0.1863435485,0.1607458787,0.1188659668
0.2140470595,0.1863435485,0.1389465332
0.2430140752,0.2140470595,0.1577453613
0.2660847355,0.2430140752,0.1854248047
0.2853180852,0.2660847355,0.2151794434
0.3083887455,0.2853180852,0.2395324707
0.3347351589,0.3083887455,0.2622070313
0.362953431,0.3347351589,0.2804870605
0.3860708878,0.362953431,0.3051147461
0.3876619678,0.3860708878,0.3330688477
0.3864920561,0.3876619678,0.3568115234
0.3873343925,0.3864920561,0.3712768555
0.3867260384,0.3873343925,0.3684082031
0.3871940031,0.3867260384,0.3636474609
0.3868664278,0.3871940031,0.3660888672
0.3871004102,0.3868664278,0.365234375
0.3869132243,0.3871004102,0.3632202148
0.3870536137,0.3869132243,0.3646240234
0.3869600208,0.3870536137,0.3623657227
0.3870068172,0.3869600208,0.3630065918
0.3869600208,0.3870068172,0.361907959
0.3870068172,0.3869600208,0.3614196777
0.3869600208,0.3870068172,0.3611450195
0.3870068172,0.3869600208,0.3601074219
0.3869600208,0.3870068172,0.360168457
0.3870068172,0.3869600208,0.3590393066
0.3870068172,0.3870068172,0.3590393066
0.3870068172,0.3870068172,0.3578796387
0.3870068172,0.3870068172,0.3576965332
0.3870068172,0.3870068172,0.3567504883
0.3870068172,0.3870068172,0.3564147949
0.3870068172,0.3870068172,0.3555908203
0.3870068172,0.3870068172,0.3551330566
0.3870068172,0.3870068172,0.3544311523
0.3870068172,0.3870068172,0.3538513184
0.3870068172,0.3870068172,0.3532409668
0.3870068172,0.3870068172,0.3526306152
0.3870068172,0.3870068172,0.3520507813
0.3870068172,0.3870068172,0.3513793945
0.3870068172,0.3870068172,0.3508300781
0.3870068172,0.3870068172,0.3501586914
0.3870068172,0.3870068172,0.349609375
0.3870068172,0.3870068172,0.3489379883
0.3870068172,0.3870068172,0.3483581543
0.3870068172,0.3870068172,0.3477172852
0.3870068172,0.3870068172,0.3471374512
0.3870068172,0.3870068172,0.346496582
0.3870068172,0.3870068172,0.345916748
0.3870068172,0.3870068172,0.3453063965
0.3870068172,0.3870068172,0.3447265625
0.3283708388,0.3870068172,0.3438720703
0.2321104974,0.3283708388,0.3394470215
0.1527436822,0.2321104974,0.3131713867
0.08072391291,0.1527436822,0.2368164063
0.01202669311,0.08072391291,0.1317749023
-0.0462349136,0.01202669311,0.05709838867
-0.09345255309,-0.0462349136,-0.004669189453
-0.1380027937,-0.09345255309,-0.07479858398
-0.1717430495,-0.1380027937,-0.1243286133
-0.2021139593,-0.1717430495,-0.1682434082
-0.2199434149,-0.2021139593,-0.207611084
-0.229583488,-0.2199434149,-0.2381286621
-0.2348714892,-0.229583488,-0.2610473633
-0.2239211149,-0.2348714892,-0.2740478516
-0.2015056052,-0.2239211149,-0.2787475586
-0.1696372083,-0.2015056052,-0.2744140625
-0.1236830735,-0.1696372083,-0.2587585449
-0.0629880503,-0.1236830735,-0.2251281738
0.02129239442,-0.0629880503,-0.1877441406
0.1157744699,0.02129239442,-0.1313171387
